,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G30,G31,G32,G33,G34,G35,G36,G37,G38,G39,G40,G41,G42,G43,G44,G45,G46,G47,G48,G49,G50,G51,G52,G53,G54,G55,G56,G57,G58,G59,G60,G61,G62,G63,G64,G65,G66,G67,G68,G69,G70,G71,G72,G73,G74,G75,G76,G77,G78,G79,G80,G81,G82,G83,G84,G85,G86,G87,G88,G89,G90,G91,G92,G93,G94,G95,G96,G97,G98,G99,G100
G11,0.06542961210632896,0.15750950271110653,0.4486414611098306,0.0,2.5917986218482945,2.3537745918148683,0.0,0.6931923383810535,0.0,0.0,0.0,0.6200278174321976,0.1979609282961644,0.7743810371017729,4.050604667995956,2.4991277745198537,1.4826210164059501,0.0,0.0,0.0,0.0,0.0,0.0,0.06295026050234165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14677509687021412,0.0,0.0,0.0,0.18906364675681936,0.0,0.0,0.03023130933975442,0.0,0.0,0.13794686185723976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17800179082691228,0.0,0.0937020785330786,0.0,0.04932486427958681,0.45510146116675104,0.514246488333023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4618093656738933,0.0,0.10732469383392489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.462240632641782,0.5069994676431833,1.2508656692243656,1.709752009559584
G12,0.0,0.3552619039090444,0.9920422537786289,0.0,1.4440360178106615,1.8723670804069532,0.12680889355441916,0.7929163632610452,0.0,0.6511550146145962,0.7533839899464202,0.0,1.2951921568517983,0.20498409242863924,1.3002212553911796,0.5852847718086093,1.2545937252034385,0.0,1.3428051529441822,0.9951624038945519,0.0,0.0,0.0,0.0,1.0326348156802414,0.0,0.0,0.0,0.0,0.45385517651125473,0.06974705629812859,0.0,0.0,0.0,0.0,0.15979962427450886,0.0,0.8439649626180211,2.782313220494668,2.39889009572347,0.0,0.11312223497186576,1.101429241984529,1.4340114461563593,1.1693350527997421,0.0,0.0,0.0,0.07787683632896288,0.0,0.23653898714403773,0.0,0.0,0.0,0.0,0.0,0.06180267157331338,0.0,1.5234419289793915,0.0,0.0,0.6031090159461782,1.2749769100163908,0.336773590968498,0.8807062331902049,0.40776673482105286,0.9669335425587694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08663123417758821,0.2847371590036346,0.0,0.007662212147754755,0.20475205392447704,0.2921177865662496,0.30468760128208644,0.7354093683135807,1.1641476713328216,0.18740106758602326,1.1224092018200886,2.708060061411749,1.2860050666389318,0.4049480575566527,0.0,0.9464706760592618,0.04483259473021836,0.4369074602545333,0.4957401764777044,0.057129033915733936,0.4019443019654052,0.7899321487937799,1.2878277837377572,0.5531326857736422,0.7019105621964712,1.4959365094394212
G13,0.0,0.6112124130489992,0.8436817111184224,0.0,0.0,0.0,2.9272904928098495,0.0,0.0,0.4134875246362287,0.20267237277755995,0.0,0.0,0.26838768652162703,0.0,0.0,0.0,1.1541392822225711,0.0,0.0,0.0,0.8218969439185285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08800214185801442,0.0,2.128003875813565,0.7183322017868878,0.0,0.06344678390574743,0.0,0.0,0.0,0.0,0.27423772138335073,0.4796336778902508,0.0,0.4696683233648388,0.0,0.33530440127232664,0.45403993636771306,0.0,0.0,0.0,0.0,0.0,0.0,0.05783707644542044,0.3322801824420718,0.0,0.4968896961723471,0.0,0.28588005274915085,0.0,0.0,0.0,0.0,0.0,0.0,0.22064459483555454,0.0,1.0538946769870026,0.0,0.10939171142111906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40901004501039817,0.0,0.0,0.8175578244529262,0.0,1.160105023320457,0.0,0.0,0.0,0.0,0.18623189921185865,0.6778906655472603,0.0,0.0,0.0,0.0,0.7708243590997635,0.0,0.0,0.7582564257946347
G14,0.0,0.0,0.1797233162224584,0.0,1.7946028855908047,1.0548443467414372,0.015176982276801547,0.0,0.0,1.565212787292188,0.525004889263166,0.6730304901651274,0.8750851637947976,0.0,1.3547489713119127,1.0075929422482122,2.201651470534474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013588451244112055,0.0,0.0,0.13159844689957964,0.0,0.08984915929083827,0.0,0.0,0.0,0.0,1.7664579098760316,0.5438744252139638,0.33866974769417707,0.11700594321910109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46314732241275564,0.0,1.5924935197326477,0.029847543085065605,0.0,0.0,0.0,0.0,0.0,0.0,0.20546692580811657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034155758856301247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002679294004480695,0.13126246801333746,0.0,0.0,0.0,0.1309500929174878,0.0,0.0,0.0,0.0,1.5335644356011304,1.1845952600374465,0.3497043309934545,0.0,0.1497172996214327,0.0,0.9888959801480491,0.0,0.17533472130066252,0.0
G15,0.0,0.0,0.0,0.0,1.3462852778216612,0.5217070830221494,0.0,0.0,0.0,0.0,2.1200002214633877,0.0,0.0,0.0,0.0,0.6729470004776383,0.8136566454818706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07165994306933528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48398142912484665,0.0
G16,1.3418726753377757,0.9380144367158392,0.3353825099159497,0.0,3.318243070125489,2.8554772890440088,1.1361166908168312,1.3903861773547161,0.30208871226585504,0.0,2.6271543572213356,0.0,0.3400505043079434,2.1584833851280094,2.8948770967757067,0.0,2.6086815734970332,0.7255007743590853,0.0,0.0,1.1829197196516266,0.438946128409064,0.0,0.0,0.20513342553353903,1.9451744109240572,0.8656175135560782,1.058198203808648,0.28647113635406724,0.7671853221640136,0.0,0.0,0.0,0.0,0.0,4.247863704401003,0.8532562131475808,1.919008285136442,2.1818347100980673,0.0,0.0,1.6312277234824708,0.0,0.14087599723883912,0.0,2.3755587614065807,0.0,0.290702066491966,0.5534037902183079,0.05595744359696764,0.0,0.0,1.4306034103069756,1.0547415164701794,1.5399279109718051,1.0839249189938402,0.41518014800759556,0.8312521407108375,0.0,1.353680662249882,0.0,0.0,0.0,0.0,0.027539391702643107,0.0,0.0,0.0,0.04552304686854428,0.0,0.44151373139301986,0.28666682745707844,0.03589871489311869,0.0,0.0,0.7272170350631922,0.0,0.0,0.0,0.0,0.5936546006663376,0.7087513716686582,0.20769531457920984,0.9749956237811224,1.021269886870407,0.3807953295678083,0.0,0.736687929003533,0.0,0.7521410372452393,0.18385228499408543,0.0,0.21491984389705612,0.49912120771988366,0.2817367687124646,0.10805010153329044,1.1043144862779541,2.315000119649635,1.481143253601157,0.0
G17,0.0,0.5837863026461366,0.9002154100317259,0.0,2.391045599719368,2.2477740365189973,0.0,0.08414765039603912,1.497154920041791,1.4714855105727462,1.2246788764599634,1.2898136492776593,0.08417343108488409,1.3555667768799637,2.9068622111813225,2.2985853949777724,0.0,0.0,0.7327050732520686,0.737679203760778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11308870125553354,0.0,0.0,0.0,0.0,0.0,1.7024109573933544,0.0,1.9559388752972322,1.8112402332122515,0.0,0.0,0.0,1.0540909774366347,1.1186018351633742,1.7353478443605121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08753557581592068,0.46033954840101693,0.3903253726985787,0.4982906020310697,0.0,0.27181914228142556,0.0,0.0,0.0,0.0,0.43345375568281624,0.16581213138128353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02442394602906432,0.0,0.3000494616984403,0.525269019444497,0.0,0.34162072513573405,0.0,0.04402740694047464,0.5774088580162624,0.0,0.12350006756227971,0.5050017729219642,0.0,2.016966202893687,0.2751500706372632,1.2394025447144168,0.0,0.5651736112992842,0.690758357850412,0.6763944131335409,1.8228614043971116
G18,0.0,0.0,0.3037771806144847,0.001320020401819426,0.0,0.0,0.0,0.0,0.0,0.019732613365355242,0.0,0.0,2.2954552803369386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37363900597163374,2.5559204729828524,0.0,0.155342824116109,0.0,1.3109058254189614,0.6444132360859007,0.14066386233801167,0.23493432854885574,0.7902766976998864,0.0,0.06210921710774386,0.29608694861496637,1.37851093025892,0.8820429871617026,0.0,0.11898152243800862,0.0,0.0,0.0,1.0998107901802905,0.0,0.0,0.0,0.0,2.6771174014514263,2.2163871845146126,1.173486491151068,0.9532703804540771,0.0,1.15518855462343,2.4614848171204358,1.941739816176153,0.36189250108562776,0.3533020516928314,1.4598946646498698,2.264952763881087,1.4023226484048363,0.0,1.2202633051341931,0.0,0.0439882102251391,0.0,0.0,0.4705525005902101,0.0,0.4376470892731259,0.0,0.09280974159064896,0.11307740942237329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6969660007371237,1.8655156470539573,0.0,0.8971307473154849,0.0,0.0,0.0,0.0,0.3530508647279056,0.22571995371623782,0.0,0.0,0.0,0.0,0.0,0.0,0.4876052093117232,0.0,1.0971155650085576,0.0
G19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0929045389532859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.740902136104714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35363725468926943,0.0,0.0,0.0,0.0,0.0,0.0,0.670383445986509,0.9242241828110661,0.0,0.0,0.0,0.0,0.0,0.5988618741634983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5652691005070773,0.0,0.0,0.0,0.19839916107861127,0.0,0.0,0.03390243766851061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997382220891098,0.5538086416657085,1.9138842142113466,0.0,0.0,0.0,0.0,0.9295985201197847,0.0,1.1627191201535407,1.032206369804601,0.0,0.0,0.0,0.0,0.29531707971387183,0.15910970297803564,0.36133704716375986,0.0,0.0,0.0,0.0,0.15131700139803123
G20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5837374533675828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.321575357472203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3449279375876988,0.0,0.0,0.0,0.0,0.0,0.0,0.686059653693127,0.08307141641400358,0.0,0.0,0.0,0.0,0.03785175314912795,0.7243084019166472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5728167039855263,0.0,0.0,0.0,1.1242748364656523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008038311690379543,0.0,0.0,1.8961040348475204,1.00489513048076,4.2248016116149065,0.0,0.0,0.0,0.0,0.8034664375562303,0.0,0.0,0.26129286836293103,0.0,0.0,0.0,0.0,0.0,0.09680585964128866,0.06421783631587644,0.0,0.0,0.0,0.0,0.0
G21,0.0,0.0,0.0,0.0,0.4664970414824985,0.0,0.0,0.25434667392802385,0.0,0.0,0.0,0.0,0.0,0.0,0.2319748236823808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.041332824361823,0.7678920780223686,0.0,0.0,1.5355047776667912,0.0,0.0,0.8407841857440602,1.7620749283194344,1.5332930434839949,0.0,0.0,0.0,0.0,0.0,0.0,1.1991599621687974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03062964688629147,0.016101358850923734,2.1268260876673835,0.0,0.0,0.0,0.0,0.0,0.9235203018403744,0.0,0.17087726166685932,0.0,0.0,0.008622914002471255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34572159837064614,2.276780549179989,0.0,1.3601019528449896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7102710086109629,1.3444914822424294,2.382392921808007,1.6517006882885779,0.0
G22,0.0,0.0,0.0,0.0,0.0,0.0,0.3635170557847209,0.0,0.46893718225777536,0.111526425723003,0.0,0.0,1.6884512339773572,0.011042102703088143,0.0,0.3803176123669942,0.0,2.9248065243594463,0.0,0.0,0.6412689654147165,0.0,0.15128254133539112,0.3516744564615108,0.0,0.8271531550482012,0.6099174044762858,0.03856151554700847,0.9594208555946993,0.9199784151442896,0.0,0.0,0.9181001064149402,1.2630659299940665,0.841763100756257,0.7741401465298551,0.47846842535803047,0.4817491203784934,0.0,1.1369237259335698,2.162275910013641,0.0,0.0,0.0,0.0,4.359596048676371,2.5753344294244203,1.4671587167418962,1.5634414893900814,0.3983250231135515,1.9003000424259584,2.6317850344013203,3.0558100822267935,0.3180152870023863,0.45528853492547194,2.6770749305828643,3.565585975659319,2.867015248916826,0.0,1.7570080326685873,0.0,0.0,0.0,0.0,0.6505896740804015,0.0,0.0,0.6736882352392455,0.31133622856593335,1.6360626387368533,0.15126109256662382,0.0,0.30756253796835176,0.2580563493124741,0.0,0.0,0.0,0.0,0.0,0.0,0.48817243679468325,0.6417438490668623,0.0,1.947148605627323,0.0,0.0,0.0,0.0,1.0935278001826205,0.8940037717709828,0.0,0.0,0.0,0.0,0.0,0.0,0.37760821609227374,0.0,0.0,0.0
