,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G30,G31,G32,G33,G34,G35,G36,G37,G38,G39,G40,G41,G42,G43,G44,G45,G46,G47,G48,G49,G50,G51,G52,G53,G54,G55,G56,G57,G58,G59,G60,G61,G62,G63,G64,G65,G66,G67,G68,G69,G70,G71,G72,G73,G74,G75,G76,G77,G78,G79,G80,G81,G82,G83,G84,G85,G86,G87,G88,G89,G90,G91,G92,G93,G94,G95,G96,G97,G98,G99,G100
G11,0.0,0.0,0.0,0.0,1.46756098282999,1.1590683899069028,0.0,0.0,0.0,0.0,0.0,1.2306309654861372,0.7846285359501154,0.6206330198765403,4.338889972648913,0.19973290813475145,0.22755253821079163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10070390094272433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0929969522745688,0.79906608528783,0.0
G12,0.0,0.03082559177935487,0.3687909913802698,0.0,2.410856072295023,2.5406310230656874,0.0,0.8661048820086248,0.2048406114856353,0.8310260505745353,2.671069625001751,0.0,1.503936082697401,1.124456393236103,1.475460174943209,0.004098396662056392,2.036624301263063,0.49505085805460425,1.9152784031373564,1.8583959988427183,0.0,0.0,0.0,0.0,0.46289795360988356,0.4094544990152857,0.0,0.0,0.0,0.0,0.3556453363579173,0.0,1.1343890425921603,0.0,0.6470031967592517,0.0,0.0,2.4021286504470694,2.145650627117803,2.2970727671006275,0.15058353626416246,0.897435055060779,1.22469880594998,1.4406481499319712,1.7480338194753156,0.0,0.0,0.0,0.0,0.05635389401481349,0.4120675683249284,0.0,0.0,0.0,0.2034632139550101,0.0,0.0,0.5889261130533575,0.16586162468688467,0.10720099768733128,0.0,0.9496322187905927,0.8325869842519145,1.1659757080290303,0.10854971007546768,0.0,0.0,0.27890638907845083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003940477956055316,0.0004443103329856136,0.05035594370484492,0.0,0.4186964549315481,1.1932879143686916,1.098758746879082,0.34382481910320867,0.5347147662107624,1.2365468538769264,2.132625587370812,1.574152254487802,1.1268782427060688,0.0,0.49167282515562266,0.875835423367861,0.3785464617740103,1.4909292813294484,0.4705177434888152,1.0227058833235323,0.0,0.9011203244189451,1.9552415155617722,0.7227924255817174,2.6741857470674253
G13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G14,0.0,0.0,0.0,0.0,2.042521512542042,1.875944543722256,0.0,0.0,0.0,0.7108229333552013,1.0081016467162374,0.6273962896067584,0.4264000288700171,0.0,1.4639712320038136,1.2980734174149666,2.4235601657208337,0.0,0.0,0.0,0.049464460830056345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6805066776527401,0.0,0.0,0.0,0.0,0.0,0.0,1.133166525132153,0.5273277119454994,0.0,0.005557554072373032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2010230245276863,0.0,0.0,0.0,0.1438169770700845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2913479049303147,0.0,0.0,0.0,0.04489102323768033,0.0,0.0,0.0,0.0,1.0969646107835198,2.205963115755452,0.47977440315750647,0.0,0.04919657227018794,0.0,0.9004345758092365,0.027598059959753292,0.01577887200360278,0.0
G15,0.0,0.0,0.0,0.0,0.8091698787148655,0.0,0.0,0.0,0.0,0.0,2.7204216138127206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G16,0.5299067310246061,0.0,0.0,0.0,1.623987674616259,2.334544376728051,0.0,0.044927423029078574,0.9547941389644652,1.3381022161156777,3.4905907586581293,0.0,0.0,3.1260140938766443,3.112836469715913,0.0,4.1836601947751095,1.0173311582752351,0.0,0.0,0.0915990822636502,1.1863939072507401,0.0,0.0,0.0,0.2321983006569528,0.6987202936694835,1.0089142772899555,0.28730301510097545,0.14549867040220787,0.0,0.0,0.0,0.0,0.0,3.085329901119814,1.328385673741444,0.0,0.5050949669340421,0.0,0.7872337916113155,0.06167874653938349,0.0,0.5316553807115236,0.0,2.7928559327464186,0.89362674992045,0.14405242732573242,0.031535731346267165,0.3664679279702068,0.4353663438064858,0.11404181296776855,1.2450218657137784,1.1424292000407457,0.04062649096221837,1.58935832208893,0.6743182807336753,0.4818410267116743,0.0,0.8219219996755762,0.0,0.0,0.0,0.0,0.0,0.18585078563377141,0.0,0.0,0.0,0.567069693197859,0.0,0.1215993657052927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6455572607713895,1.1943764880477414,0.0,1.621842924476721,0.0,0.0,0.0,0.06793423755233771,0.0,1.6558881926335323,0.8128296257121087,0.7349411207734747,0.0,0.0,0.1358171504710517,0.0,0.0,2.551299643739405,1.2435337549043555,0.0
G17,0.0,0.0,0.0,0.20347875678659308,1.843277675941926,2.2477106093935952,0.28791106221032997,0.0,1.4254435312518297,1.517297524190188,2.3547922786361046,1.527287943206889,0.9933344961258853,2.4537502338711135,1.628171371685075,1.6511991089522404,0.0,0.0,0.9906442887783591,1.4236679159159373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17340011901711855,0.0,0.0,0.0,0.7797519699258192,0.04878104920643888,0.0,0.22426558802796565,1.2876407570998376,0.0,2.2457052393545087,2.220769762142654,0.0,0.0,0.11350753077401418,0.768491657401468,0.9512493853560444,0.9314583913230793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5497634517799385,0.0,0.22028854349454477,0.018359521037373188,0.0,0.0,0.0,0.6798405004249148,0.0,0.0,0.0,0.0,0.0,0.0,0.10779895738073936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42191178563085385,0.0,0.7941144837959958,0.6360977147470641,0.0,1.810800011506274,0.018676637698091317,0.43584168832988973,0.8135582924508237,0.0,0.2023654512507903,0.5541871027898021,1.1440591281229013,1.7886379827526326,0.12711986676562698,0.8143424028460364,0.0,0.0,0.86843135588475,0.8236456982310087,0.842302075072853
G18,0.20756234914795293,0.7603072312861435,0.5064644877727299,0.0,0.0,0.05535047687086242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.715743246552717,1.6915580815086937,0.0,0.3135117766289714,0.0,1.0750610037014372,0.6722298030781455,0.0,0.0,0.21343792216464527,0.0,1.6096158065119717,1.6784942464150985,1.8348643221557126,2.2477766271855715,0.0,0.339791126946911,0.0,0.0,0.3162407917847514,0.1942952172602755,0.6051896219833006,0.0,0.0,0.0,1.7842622417751821,0.9472811811819517,0.7883743879411207,0.2523523685273044,0.12545519675301553,0.8885070581480997,2.4222514418043866,0.5680123848091285,0.0,0.1685438629988497,1.8676824889903674,1.0518642678680827,0.41518394592924224,0.0,0.9714680477442942,0.0,0.0,0.0,0.0,0.2185764650787597,0.0,0.0,0.0,0.26086324511057,0.0,0.0,0.0,0.10884176116815715,0.0,0.05496383294170431,0.09552613170825339,0.0,0.0,0.0,0.0,0.5323593020839631,0.6936112438386569,0.0,0.05751766584566902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2069486828971023,0.11313347825184356,1.3320371992826041,0.0
G19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4552907826802008,0.0,0.0,0.0,1.1784190875181186,0.0,0.0,0.0,0.0,0.0,0.0,4.102294311015605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4911275320170698,1.5986757815734944,0.23747572992529806,0.0,0.0,0.0,0.0,0.8894255564608774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7851920700437066,0.0,0.0,0.0,1.31557444799998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1438031215960094,1.632367282600698,3.0659437631564486,0.0,0.0,0.17122448659306552,0.0,1.7029306162279163,0.1822906817423659,1.468044290096392,0.776433000834814,0.0,0.0,0.0,0.0,0.8723017467803046,0.6016479914848469,1.0591635975588247,0.0,0.0,0.0,0.0,0.0
G20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3619914005461908,0.0,0.0,0.3563597485265207,1.4326329078813387,0.0,0.0,0.0,0.0,0.0,3.6746413184459263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3718805650877155,1.4436246711267615,0.0,0.0,0.0,0.0,0.0,0.5838933919159681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8589353055015404,0.0,0.0,0.0,1.3387479597470373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1280905123273457,1.083390140469429,3.749828730333537,0.0,0.0,0.0,0.0,0.9580295170067393,0.0,1.152896893320355,0.07556995115355383,0.0,0.0,0.0,0.0,0.0,0.1762465677179816,0.2847218539194493,0.0,0.0,0.0,0.0,0.0
G21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2327872321208717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1907963310193055,0.6736502352819587,0.0,0.0,0.5287352131716024,0.0,0.0,0.348788914522934,1.1630177009963838,1.3227326417995158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028295118615095916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7665642512603463,0.0,0.2479540693682238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7500659259068145,1.7531404190341098,1.68932745100937,1.0026958419608103,0.0
G22,0.362106732570253,0.0,0.4597506832765113,0.36468726642507737,0.0,0.5580737929612524,2.911876042144204,0.21752980452026854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2442024683745767,0.0,2.8838193670154246,0.0,0.0,1.1217450364819352,0.0,0.23165454456118698,0.35619313841636824,0.38640351711893406,0.07365240751528426,0.9230423340642203,0.0,0.6575031840023758,0.9912298389105096,0.0,1.952901057794019,1.2459830522972102,0.38078353595519665,1.9885907976179522,1.1681042123755463,0.7659486976568018,0.0,0.0,0.0,1.5694030185146048,0.0,0.0,0.0,0.0,4.613666228347374,2.4369934936313378,1.2378932077904496,1.4914059154048256,0.436650794915428,2.4033924468862438,2.657123700219721,2.708495473656499,0.27608637492230026,1.3533058143634182,1.4057123155018658,3.0234507242045736,2.3513047528102775,0.0,1.5322194758172,0.05478400841493388,0.22569309620898556,0.0,0.0,0.14082855845144862,0.7103131223150514,0.0,0.49852769375255623,0.005384460319649595,0.9025089455672548,0.046013836317810156,0.31392053207296133,0.3696671772520047,0.3991796122443162,0.0,0.0,0.0,0.0,0.0,0.0,0.5995425125524954,0.36256804494710115,0.0,2.1814389218519983,0.0,0.0,0.0,0.0,0.38437402266603954,1.3677836730520216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14130038432812445,0.0
G23,3.821401270315821,4.129625713260223,2.697636928469249,4.025730730635042,0.8416390038258414,2.396372081385279,2.065151452474496,3.3596581965202263,0.7580107153466618,1.12412630654087,2.115923291762737,1.4570081920728915,1.2337056485025515,1.0133834970201285,2.6178102786650146,2.4488744476196813,0.3685918723448624,1.7802789830404753,0.8163736262424947,0.07802770751367036,0.061511917849032365,2.336424257911592,0.0,4.206044668326647,2.683515187629903,0.7849607304605914,0.9449038434158971,2.1235173627303574,3.356548819986513,0.5303311973006738,0.7914633244945489,1.7038207022802032,1.568142894178514,0.24543419615093903,2.1891732459352746,2.742170605547287,3.746660753613285,2.299198631178707,0.17084124172390278,1.7586568227581725,1.7317811977130035,1.3140371477624746,1.53485307025572,1.2995456713597333,0.40110846017236446,1.7005889996344237,2.7728306650541934,3.62700446323623,1.9277480057212744,2.3880578352283335,1.9031198801968159,2.1826925707987104,2.454437961112427,0.792746432034435,2.060127170894843,0.8863296289676044,1.5212132929016875,1.9922289883600972,2.1850193346454687,3.6387488010825053,2.3520903787648413,3.4358592179124425,0.5807761756066999,1.858755301016977,1.9992688974194404,2.1224055885063047,2.605911282771264,4.882584333551971,4.312518646955854,3.2675199091071283,4.050188968822598,3.8615928052474793,4.214281726817678,4.484486447442435,2.469531494589859,4.061887082608714,3.852542451286413,0.18057287238435765,0.5804103055358623,0.5127777604008916,2.686569036980792,0.0,0.12226534126239813,2.8092727969533793,0.16043296978130903,2.818104540801339,1.8491923401242625,0.01260444798998832,3.6859476937052427,2.3585599146914653,0.4493396859446761,0.4468225119277125,1.990942748933672,0.3936384115159401,1.5225447047867169,0.0,0.0,0.9188029379806103,1.7594273863175973,2.3621478446831397
