"","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50","G51","G52","G53","G54","G55","G56","G57","G58","G59","G60","G61","G62","G63","G64","G65","G66","G67","G68","G69","G70","G71","G72","G73","G74","G75","G76","G77","G78","G79","G80","G81","G82","G83","G84","G85","G86","G87","G88","G89","G90","G91","G92","G93","G94","G95","G96","G97","G98","G99","G100"
"G11",1.46264954454783,0,0,0,4.5410220320836,2.27830991280788,0,0,0,0,0,1.737090442785,0,0.931369821242498,4.50765468458345,3.47067767124215,2.5522081696811,0,0,0.976980980417277,0,0,0.724066886063745,0,0,0.334647570969067,1.2976920822686,1.14160692123148,0.29536730484866,0,0,0,0,0.513155663777001,0,1.32729808485405,0.430035859482596,0,1.21170652484951,0,0,2.08386234561441,0,0,0,0,0,0.294374430749176,0.0214593235028704,0,0,0.0306661451110864,0.646153467174519,0,0.2834741989735,0,0,0,0.180912170727367,0.16658958640528,0,0,0,0,0.420292013676542,0,0,0,0.602034113448123,0.169018432083643,0.907787957792798,0,0,0.555754541832055,0.805769397158575,0,0.360409591176705,0,0,0,0,0,0,0,0,2.02884566194431,0,0.124853284088558,0,0.0993091917972923,0.0742928474692943,0.312052293613499,0,0,0,0.557961251777653,0.976694006501169,1.18868793527095,2.41442335284577,0.532212075011999
"G12",0,0,0,0,2.1464397737135,1.90418394989534,0,0.225662177264711,1.12253523261521,1.98922907982141,2.72469336251246,0,0.441608287191958,0.874025933575657,1.43906468579925,0,2.22629500104471,0,1.00673886056672,1.62126734554346,0,0,0.653238938358582,0,0.74260415257856,0,0,0,0,0,1.21764902767181,0,0,0,0,0,0,0.85218643629743,1.40979183966419,0.236634067347639,0,0.615496134688344,1.37650639127635,1.58112914694183,1.292838015397,0,0,0,0.994670483727287,0.625721970523625,0,0,0.404940729314929,0,0,0.473530799736451,1.56777647610794,1.52734155729628,0.635187668068847,0,0,2.21550973607359,0,1.74064522077596,0,0,0,0,0,0.340098762976638,0,0,0,0.363745826026548,0,0,0.384787433470032,0,0,0.619873334034971,0,0,0.423630063026012,0,1.19985955092823,4.47019804528908,1.14155602561741,0.280567711856733,0,0.0706628178584549,0.741911847307879,0.517913917440093,0.0610677494858358,0.224333099229094,0.491003275673284,0,0,1.18239736554505,0,0.698486347532483
"G13",0.854471491789335,0,0,0,0,0.57197197383035,0,0,0.165882912679675,0,0.402665577567924,0.56264798104388,0,0,0,1.42856942613392,0.280550867231295,1.72169048472947,2.35143438083265,0.740984109837111,1.13502795887119,1.70648660699157,0.278134539662437,0,0,0,0,0.5697609117651,0,0,0,0,0,0.103474034030319,0,0,0.155371907419912,0,0.441226386405199,0.168457488468627,0.368538131687624,0,0.456965041944668,0,0,0.0504618023343768,1.01337766553015,0.66667167246089,1.4936129907771,0,0,1.01493793213592,0,0.302769230256042,0,3.37014935786689,0.794869632193569,0.123035921239361,0.706047307747355,0.717952307132078,0,0.335296432832572,0.28782812666992,0,0,0,0,0,0.689326875066424,0,0,0,0.399114556076912,0,1.65711044697544,1.48233590197586,0,0.81875406174088,0,1.72819843267502,0.765344392296799,0,0.460700007175738,0.159049971683987,1.07969576174266,0.0154367534595539,0,1.5142378602271,0,0,0,0,0,0,0.15470884282087,0,0,0,0.906283304173161,0
"G14",0.97814520157001,0,0,0,1.81516532244791,2.48121095468668,0,0,0.683635105635488,4.27590027181743,0.374383865227611,0.802124531859862,1.2056126173754,0,0.674263125955799,2.11973172008468,4.93296538255216,0,0,0.0316169137030494,0,0,0,0.321106054215574,0,0,0,0.698716080154032,0.854267366351292,0,0.143017903098476,0,0,0,0,2.43198339148982,1.71002235874161,1.44452097242354,0.0689197262626881,0,0,0,1.8800715067592,1.32014261614505,0,0.37478221305471,0,0,0.511706438139745,0,0,0,0,0,0,4.1219803531715,0,0,0,0.228145492070684,0.77621539084565,0,0,0.147660507000883,0,0,0,0,0.372757353110502,1.68289795095144,0,0.0333126056793607,0.241956570880535,0.342756776387626,0.288394375762934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55706831140327,1.73193494627997,0,0,0,0,0,0.257110713272573,0.789846235556633,0
"G15",0.84245851598748,0.0538013636920239,0,0,5.18437691260432,2.32075107926094,0,0,2.18861732782705,0.34652483336779,4.67011505221197,0,0,0.478787013317674,0,2.19797874788582,1.60083647266616,0,0,0,0.896999173101646,0,0.202367076027332,0,2.10663965921918,0,0,0.0934572361358586,0.860545961648597,0.676844234913564,0.684496604365168,0,0,0,0,1.15938716606751,0.0599920931486372,0,0,0,0.519189291929257,0.47260237255493,0.755036717640355,0.520753211889185,0,0,0,0,0,0,0.719909782493074,0,0,1.35312541154544,0,0,0,0,0.629384861964638,0.472317260607129,0.491191795484588,0.920156972197685,0,0.158114227844222,1.29225662743816,0,0,0.659018982740013,0.499058002635272,0.926110878401172,0.747791797210875,1.40162282327195,0.912425989993263,1.43377063884752,1.70624633712127,0,1.4140038828451,0.191852395701636,0,0,0.947706669886517,0,0,1.39460768547564,0,1.20977468057925,0,0,0.455000649656237,0,0,0.0454419367531305,0,0,0,0,0.0916820813784575,0.749218924055642,1.79153378672701,1.41049224663089
"G16",1.1975989601836,0,0,0,1.78009226661271,1.59243313960757,0,0,2.29222505832531,1.19438366836777,2.71950854104933,0,1.86910984415633,2.53201511764266,1.16477622851843,0,4.51445988002575,1.79135849588011,0.0372833725105899,0,0.507685696368035,2.94128922795547,0.085301083397473,0.119150855164903,0,0.90167756115999,1.15411875756145,2.1878000063832,1.24447396768175,0.343094553479494,0,0.517093101523703,0,0.509196910295992,0,4.15939441057963,1.97942635755523,1.31109412791845,0.946129114421693,0,1.95234559920091,0.823141265861634,0,0,0,4.20718279306767,1.94968137369246,1.57135538429336,2.44377266770865,1.47409775616283,2.25429531576194,2.41995482677649,2.27819272614968,2.46262796333018,0.18087954167056,3.46212789554633,2.41256302300256,2.39267755966656,0,1.19181227073808,0.980838755897024,0,0,0,0.462552795023562,0.603370305305291,0,0,0.17818897121534,0.371311875323104,0.682497104552116,0.252783957993299,0.0184352221013539,0.133311776516714,0.965475572363918,0,0.0999200144624305,0.372687568809768,0,0,0.802898946220125,0.647640494630419,0,1.83990378804417,0.136197562930319,0.0978338378750905,0.215969752703923,0.182341663801933,0,1.97958706086304,1.68682185451538,1.04278365349944,0.0630808700634125,0,0,0,0.0339036189804676,1.4990283771917,0.480413229181619,0
"G17",0.407410274832645,0,0,0,2.38466056441443,2.06693698399891,0,0,1.80729267452725,2.18669003655656,1.86249167997107,1.47716353577084,0,3.88236075403684,1.69149560642715,4.66530801947455,0,0,0.514396194920105,1.36838147769288,0,0,0,0,0,0,0,0.266738219459939,0,0,0.470019763456871,0,0,0,0.259048008245177,2.47106491569778,0,3.81470334595003,3.14171517110423,0,0.154368152068837,0,0.566311152214834,0.824593555571397,0,0,0,0,0.686986249729694,1.61362867484371,0.155263079719512,0,0.0410962491648323,0,0,2.93075878076256,0,0.614032011414097,0,0,0.40163921862704,0,0.128917284055252,0.745925481894118,0,0,0,0,0,0,0.629772049017644,0,0,0,0.10523489803838,0,0,0,0,0.0139604105412995,0.0377958773819385,0,1.27485379298536,0,1.6413440568577,0.937660797221,1.33329865040825,1.38275211206645,0,0.816972870225039,1.55081770064821,1.01381673134103,1.49098650844486,0.137614685848232,0.629749054549373,0,1.06199711773149,0.726650401202253,0,0.831821203341091
"G18",0.799891650047479,0.303783906544542,0.545518920424623,0.0914603439617486,0,0,0,0.0262725315019113,0.102196976547781,0,0.347383340770149,0,2.01262719496341,0,0,1.73965879122336,0,0,0.213521289914842,0.565751825640678,0.415855465984105,2.06725544628383,0.102243608350771,0.329164079110655,0,1.2266800439028,0.134198820675795,0.0995081904322799,0.553464768597315,0,0,0.630616364704834,0.0169692867756802,0.689795046276787,2.65078714319824,0,1.13443838495371,0,0,0.453018861383279,0.588044118226815,0.507609054168764,0,0,0,2.44491025775045,2.06107904088258,2.89237482147204,0.936620647185566,0.780717645425196,0.878810652243521,3.79576769276175,1.9996522003748,0,0.302761712614099,2.54377332179626,3.05081996520168,1.39412557223247,0.490207825672299,1.98395173954278,0,0.365666061917723,0,0,1.61335739983288,0.295346721901251,0,0,0.874828130653151,0.330011962148759,0.284660465493374,0.314329736597374,0.258583775401855,0.651868707910237,0.609744070895205,0.6989179729701,0,0,0,0.638644706207643,2.00693813919018,0.644918061615207,0,0,0,0,0,0,0,0.164136919611157,0,0,0,0,0,0,0.691242398604505,0,0.100549088191849,0
"G19",0,0,0,0.53119818994985,0.413556813367387,0,0,0,1.34614627200601,0,0,0.553640365799334,2.11318113973403,0,0.011295514870763,0.246827407435944,0.766849543004664,0.306529406077338,0,3.48882000918266,0,0.22262282021134,0.926788698453118,0,0,0,0.0543600909592428,2.83918195351351,0,0,0.378361147719404,0,0,0,0,0,0,1.64197944678098,0.987857924650842,0,0.0951015741481383,0,0.289856438102045,0.432254419376011,0.496458464324626,0,0,0,2.17410835181282,0.0197900956577088,0.220487576019876,0.811510469556814,0.0449508292045192,0.457146925071961,0,0,0.598556073042915,1.40018112914826,2.65483407319656,0.233210812990921,0,0.317351176258343,2.08716242238756,1.84353857195304,0,0,0,0,0,0,0,0.00578171566940512,0,0.0297387337918913,1.76836046118031,0,0,1.6726256401475,2.77321083267323,3.18129911126821,0,0,1.11902118986436,0,1.91072472986103,1.56214227492139,2.49728298291555,0.164739463056976,0,0.00378052182287447,0,0.248966271786488,1.31044525330206,2.6262106565456,2.80096380395155,0,0,0,0,0.391053851240394
"G20",0,0,0,0,1.85532952939891,0.505021665767228,0,0,0.199802040550131,0.285178873804163,0.0666029118834332,1.99260383498599,0.10492861916914,0,0.411356559462591,0,1.39876081509722,0.421319859849607,3.06928909532213,0,0,0,0.381450000951292,0,0,1.10866364279638,0,0.898228334935863,0,0,2.34829386837224,0.19227308615221,0,0,0.838818651616132,0,0,0.684660284635266,1.1920405307793,0.457445652713415,0,0.870895556946936,1.41366095303791,2.63662824906668,1.27125864575986,0,0,0,0.344180907037649,0.718914179876943,0.596986339196999,0,0,0.483136457007319,0,2.56828561860675,0.537181892086291,0.837799500193623,4.10440335334186,1.08415990454978,1.03723731357873,1.40904430256775,2.81039874474684,1.23235376914209,0.293810394343807,0.640393941851684,0,0,0,0,0,0,0,0,2.97179200837252,0.47063047417173,0,1.9198932460638,2.82040789319099,5.35552065076358,0.22074027565038,0.632566340162801,0.903808196642294,0,1.087724274005,1.80644966732706,1.0540771927086,0.659547471504859,0,0.689314815528337,1.11729456670691,0,0.312359375371074,1.31564630544749,1.1245780811655,1.32503824679932,0.491137325246278,0.159640247010117,0,0.845197243338191
"G21",0.613386187290998,0,0,0.677931784049295,0.168185385994862,0.172464108533444,0,0,1.32436543838585,0,0,0,0.206200599246268,0,0.302314929394152,1.01981531781736,0,0.615850977654029,0.394794349101416,0,0,0,0,0,0,2.16992614731913,2.54325662468085,1.34295978912149,0,0.425214896373631,0,0,0,2.43498077710118,1.80413947671567,0,0.610865198476248,0,0,0,0,0.0999079991175837,0,0.700369632864418,0,0.262285195405886,0.199517291549979,0.224556877158311,0,0,0.0850611991598249,1.22179387090538,0.521397405910622,2.54825405709932,0,0.125637683330227,0,0.00519265974179812,0,2.42689924395747,0,0.201134714876236,0,0,0.532088218905277,0.179466751948008,0,0,0,0.936657534546464,0.825759515757623,0,0,0,1.49215317973907,0.265197077480692,0,0.417154865084006,0,0,0.102465779081474,2.01057381062185,0,0.743386259531267,0,1.93142531124061,0,0,0,0,0,0.0520347706023008,0,0,0.265780595880051,3.19785755034019,0.593912123326751,2.58380290091105,4.55772129450516,0
"G22",0.956745042521587,0,0.813420739528492,0.406496919360227,0,0,2.19452882977433,0.388244918481764,0.60708862327185,0,0,0,1.95982757143471,0,0,3.22341260094079,0,3.22155866226254,0.248657431182614,0,0,0,0.635611266567638,0.938038477504319,0.119958603556948,0,0.162230901104591,0.48344166242657,0.955950438294917,0,0,0.844815822730606,0,0,0.410778074806611,0.0836473593540975,1.35170423713105,0,0,0,1.80109281007521,0,0,0,0,5.11711804512965,3.25674215124126,2.05269917478757,2.36833508587642,0.966131449264434,2.29182792253754,3.42059131673305,4.05340731654713,0.417527319194656,0,1.15688350795158,4.17152072756083,2.89393760612933,0.625789743640929,1.1088234608516,0,0.759510660296204,0,0,0.650401522544821,1.19774684843714,0,0.103869606545899,0,0.226278022857409,0.840608381244359,0.546385534486064,0.328109976181465,0.536811021032344,0,0,0,0,0,0.0967421545158998,1.05761363883221,0,0,1.73878938611253,0,0.23651371319898,0.368896210214766,0,0.28045494546611,1.29573803894732,0,0,0,0,0,0,0,0,0,0
"G23",2.93266819655121,1.31911532699848,0.974753782419563,3.16287565715226,0,0.808403516275141,0.404007518228523,1.91144301287158,1.44850888422908,0.434621694303016,0.68538491656384,0.592918712614873,0,0.211193379997487,1.47312022245873,1.65242179212644,0,1.24956557033935,0.895989976153683,0.00787762372120885,0,1.46135127882803,0,3.80842882523096,3.04226429913904,0,0,2.15218525106908,3.87785098890473,0.0535690753794957,1.21340023940847,1.52368418947607,0.386791521203052,0,0.462301966441107,1.70133886952225,3.76447887510903,0.566609447421463,0,0.650737002868278,2.00494786708495,0.773786338611498,0.731781956875995,0.384879216107428,0.32929861160629,1.44671838341415,2.58342747436403,3.58219303453931,2.73109695646387,1.15812852458543,1.67105508182819,1.33944121249358,1.50208007102076,0,0,0.095896847709243,1.36988226027839,1.92958863883399,0.649101201640196,1.56824108384004,2.11330344757866,3.52961867121003,0,1.61712250848342,1.176854914745,1.26408248227243,1.26872528766906,1.93564411983741,3.62069139507485,1.80561205551308,4.03292984978375,4.93392198258791,3.5689676189528,3.87865444582514,2.84730093393055,3.18433577840077,3.29687014029354,0,0,0.374683561731608,1.60723742945404,0,1.06660164506648,1.39262162278222,1.16411513574975,0.739849675798189,1.30968506880725,0.158563078089739,2.86305074598584,2.57798067695839,0,0,1.77017357940244,0.587281786753211,0.836538805685698,0,0.287382809351326,0,0.323725098594074,2.6071179698917
"G24",2.69877903247788,1.38580447830065,1.30222315865775,2.40465914139326,0,0,0.232579235840192,1.671388501851,0,0.322539704752467,0.896219111023283,0,0,0,0.0978125551297798,1.71848930556173,0,0.863915981547266,0,0,0,1.31690483525192,4.61118610140857,0,2.66232880914946,0,0.569887328950104,0.448014512534521,2.49713568126455,0.610366581807331,0,0.855755826180374,0.132821546191592,0,0,1.65551015150363,2.92143953092635,0,0,0.493024483186389,0.918150004876836,0.600240151420445,0,0,0,1.86423278873819,3.13828197229512,2.81948408052318,1.98964957112095,0.204036271404134,0.231034820695621,0.717417694592944,1.81510153429481,0.56878892722604,0.266843587261559,0,1.78682002557825,1.2484583815196,0.93408121834382,2.68521604008439,3.80510995000524,2.65942838424726,0,0.801206899790865,0.26266059600421,0.359449241318714,1.90539497617246,2.33006433091695,2.85412936575695,1.94667400747063,3.20362968772817,3.51201822008737,3.12657228583206,3.3772142805146,1.76168984592351,2.48586785996005,2.70674147880608,0.0740342818902402,0,0.0488770183442701,0.15213260806428,0,0,0.845398875529067,0,0,0.445408502074019,0,3.02785252299794,0.837704412454245,0.158360159140353,0,0,0,0,0,0.209365341218792,0,0,0
"G25",0.740434702051366,0,0.828643472043655,0,0,0.372493865255922,0.499372174464817,0.156144794451494,0.494784237459324,0.468913509102215,0,0.131484412447635,0,0,0.164122699586094,0.792343498381851,0,0,0,0,0,0,0.762985276121392,0.0703882506531926,0,0,0.722038358738575,0,1.4730955666174,0,1.47600832725782,1.8414517215123,0,0,0,3.20078889043236,1.963547643518,0,0.708482122249064,0,1.02213242490309,0.0902477280944994,0.676729719863663,0,0.360248375296853,0.120729700928221,0.106142802270574,0.752343137979299,0.895197937779445,1.64435154995471,2.52617838970792,0,0,0,0.283955581716156,0.254828423960835,0.660160291221848,0.320922413828397,0.159713077003635,0.127739424903855,0.542542043472036,3.70722285118406,0,0.939894928473503,1.46665510941285,1.02602931197046,0,0.727750159584377,1.81737356253412,1.62501296985131,1.57322857074809,2.32548502581255,1.7632065081798,1.5491014523706,0.549757206486063,1.09403249013929,1.40580695424027,0.328729570290993,0,0,1.70427768108805,0.0128027347932159,0.292368874491954,0,0.117186377897939,0,0,1.97039920734964,0.830976163481748,0.894311177401463,0.0443229128556891,0.270629904625561,0,0,0.0671882421038567,0.206841841762512,1.15158059061047,0,0,0.962552743750214
