,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G30,G31,G32,G33,G34,G35,G36,G37,G38,G39,G40,G41,G42,G43,G44,G45,G46,G47,G48,G49,G50,G51,G52,G53,G54,G55,G56,G57,G58,G59,G60,G61,G62,G63,G64,G65,G66,G67,G68,G69,G70,G71,G72,G73,G74,G75,G76,G77,G78,G79,G80,G81,G82,G83,G84,G85,G86,G87,G88,G89,G90,G91,G92,G93,G94,G95,G96,G97,G98,G99,G100
G11,0.0,0.36111144959707664,0.0,0.0,2.588417571756058,2.616884230898188,0.0,0.05364782302014631,0.0,0.0,0.0,0.17416505384012176,3.6848506775528787,1.6414566683893175,4.080506556675963,1.378128303332898,1.365796372516214,0.0,0.0,0.0,0.417047978576154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5956418829010355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.547733401598036,0.5335141442950887,0.0
G12,0.0,0.2674878477859814,2.19803499708581,1.1623673872742393,2.4748225957268657,2.288535042782872,0.6062733796356333,1.4014720118609443,0.3586351741263542,1.3686426411040487,2.7067744044205013,0.0,2.637438043144667,1.6259500164854839,2.161747984940849,0.3626636765409816,3.3050052823158294,0.3489486964211787,1.9992711534665366,1.4955581515795404,0.32792304359725544,0.0,0.1784947864730278,0.18863421538640548,0.6607498701761243,0.0,0.3126754231024253,0.6752404086145336,0.0,0.4984223035686134,0.46692921019263905,0.0,1.136961657480649,0.0,0.8669372685930046,0.08838963232008629,0.0,2.190226121098066,0.7877420658256479,2.833483499622709,0.22673329243871881,1.2792543748349752,2.2655200658092802,2.0567294148836632,1.800861534971234,0.0,0.0,0.0,0.0,0.9030241711325523,0.6281106726824558,0.0,0.0,1.8358109937311362,1.0402458151112421,0.06283546730008716,0.0916264089987885,0.1032495644828208,1.061355189098217,0.0,0.1765416372470585,0.7021824147464693,1.129434673299334,0.8385444116457963,1.1219294726264584,0.18133146789535007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06599322207283388,0.08699999087578265,0.0,0.33286703350769126,0.2882754260583251,0.6350954117103269,1.744877773961789,2.094954712751599,0.6700867172860544,0.8865029434501815,1.2141006485042614,2.286250117342533,0.7758429040222214,0.2964074587933068,0.23171076050975584,0.7496951059946441,1.3456513272595227,0.12611867681050634,1.0893250800214036,0.2905693186349365,1.524990699039726,0.0,0.0,1.0992072775883315,0.7286451771414358,1.9706986425595971
G13,0.0,0.0,0.0,0.0,0.0,0.6229352729172652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G14,0.0,0.0,0.0,0.0,0.7866984876295793,0.8812434215963517,0.0,0.0,0.0,0.0,0.9485822263534371,0.0,1.3793180920308796,0.0,1.5729443417762328,0.8898622223506387,1.1955514521399946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19870207125236303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013071831809082661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021284771901576394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G15,0.0,0.0,0.0,0.0,1.5120529051686449,2.5385031894523133,0.0,0.0,0.0,0.0,2.3436897641832277,0.0,0.6649342329915096,0.5482133394775951,0.0,0.07213076475832429,0.0,0.0,0.0,0.0,0.3473572871750309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3492702663500626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14559875730622027,0.027759594109328215,0.0
G16,0.3691604106682916,0.2929001493025446,0.0,0.0,3.7260163514341373,1.436077676287217,0.38533983184292936,1.4444095470232141,0.0,0.05955604388151365,3.3349491732749255,0.0,1.131995815194208,4.168445430831839,2.4279566675960305,0.0,2.7161618396522074,0.0,0.0,0.0,1.3294802709529212,0.0,0.0,0.0,0.0,1.816953056922075,0.07865481002492991,0.23370094366602584,0.0,0.12496209651270705,0.0,0.30502726437958216,0.0,0.7121257183503864,0.0,3.440825287522379,0.5206312489432416,0.0,0.5787440605439521,0.0,0.37507369295944865,1.273492870129117,0.024775783315623176,0.0,0.0,1.4677097196252986,0.0,0.0,0.0,0.3519656532621182,0.0,0.0,0.2754732460582662,0.4121681675965784,0.8324485610809965,0.08920795408629868,0.0,0.0,0.0,0.47366189994979924,0.0,0.0,0.0,0.0,0.9266188653940376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5853560536556534,0.0,0.0,0.0,0.0,1.1108571985217357,0.8891546616961135,0.0,1.4341435364620163,0.0,0.7134441144877742,0.0,0.04638497667119498,0.0,0.048644711972189385,0.0,0.0,0.45412221245157325,0.0,0.0,0.0,0.0,2.59157067725387,1.204060896295911,0.0
G17,0.0,0.7259959828169339,0.015155147259647696,0.6116052071786181,2.8315647777040356,1.6281210795329095,1.1864884168298562,0.6560473639136547,1.6647423401051442,0.9076393615616302,2.7530288775287417,2.0932583805595804,4.2029277511703,2.816906678952916,2.050505049683972,1.9905858447303955,0.0,0.0,1.9031005829044492,1.5568921266977984,0.20125891917474925,0.0,0.0,0.0,0.0,1.1593025816086808,0.0,0.6594221536350482,0.0,0.0,0.5365459503995347,0.0,0.4582665321591443,0.0,0.4889507608128904,1.0366222421336344,0.0,2.9059033378763672,1.5411149576823266,0.08141752868979354,0.18233268947061768,0.6279203747204718,0.7456792371679761,0.5316974921267692,0.7036773688201086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7876164783967272,1.3633966209130162,0.31365804954106075,0.0,0.23220352394338784,0.0,0.19666384695943895,0.0,0.0,0.5291542017833241,0.5142587191565444,0.2746201076664637,0.0,0.19202687984760838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13274868581093252,0.0,0.0,0.0,0.3837222639453324,0.9253506406430279,0.3406969627178283,1.6511761597465222,1.541859591661212,0.6391492130443058,1.570827411108414,0.992732139985658,1.044116454394509,0.855530763556621,0.0,0.8280381132625595,0.6219339791141753,0.0,2.1071169681707858,0.5538977843499228,1.1354413195786064,0.0,0.0,1.802300087034253,0.6365341203067301,1.4480740268684764
G18,0.0,0.0,1.852940487897358,0.3019076997666785,0.0,1.4830939112790458,0.406582343321309,0.06855143599178098,0.0,0.0,0.0,0.0,1.5684592335514784,0.896585228596043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.499775733410446,0.0,0.0,0.0,0.0,0.0,0.04656036509643052,0.0,0.0,0.0,1.455193494626106,0.0,0.07780111526432909,0.15767501535181339,0.18210604750120674,0.6811437378240842,0.0,0.0,0.8456031273413446,1.0418012785376873,0.391732674901246,0.0,0.0,0.0,2.6239509777178687,1.2320786237198866,1.0482208420602246,0.5613844657446146,0.9160161712924292,0.30495691900655986,2.2175635125223545,0.9487993969307954,0.0,0.8131385106639059,1.2097849084514634,1.602654101481903,0.5098977408605426,0.0,0.7409969572199093,0.0,0.0,0.0,0.0,0.0750596005081792,0.0,0.0,0.0,0.7227730483354805,0.7973220209874687,0.0,0.0,0.49868280569478707,0.15646234080119337,0.0,0.2693900850963698,0.0,0.0,0.0,0.0,0.17170599658579552,0.4730372518760019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09217594025398461,0.0
G19,0.0,0.0,0.26721422872820205,0.388332892567686,0.0,0.0,0.0,0.0,2.2825075434504813,0.0,0.0,0.2243537521713579,2.3913851611271495,0.0,0.0,0.0,0.9741009675188902,0.0,0.0,3.370754192563101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3589953182531544,0.0,0.4183098306357732,0.0,0.0,0.0,0.0,2.371938268538238,1.3175785971931844,0.0,0.5970586455268341,0.0,0.527349655873109,0.008487386883251654,0.9999465175308352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2510006779397075,0.0,0.0,0.0,0.7015380230603369,0.0,0.0,0.0,0.5816595026586658,0.5924281486072555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7348012057022426,0.887623492992659,1.5546512151411933,0.0,0.0,0.8903631525002572,0.0,1.8821306709743584,0.0,1.7590991721414568,0.6041907658244204,0.0,0.4830611361992586,0.0,0.0,1.847190331252636,0.6552602346331126,1.1597774877143399,0.0,0.0,0.0,0.0,1.8284291974203521
G20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4289783100716094,0.09664336321406038,0.0,0.9511718906560356,2.6575151427694865,0.0,0.0,0.0,0.1592507237579307,0.0,3.5967036229827185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9769079540197956,0.0,0.0,0.0,0.0,0.0,0.0,1.8144624811142682,0.4697739976943799,0.0,0.0,0.0,0.27176920774683627,0.17345033868595075,1.5977594454321205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.298369759040741,0.0,0.0,0.0,1.4359608875977976,0.5794515244873709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2870043567801384,1.2181820805055388,2.709971259302136,0.0,0.0,0.44717005332787313,0.0,1.5383880296951444,0.0,0.434075324619427,0.20184618339034685,0.0,0.0,0.0,0.0,1.0170734193467483,0.8251903385294395,0.5919453164658739,0.0,0.0,0.0,0.0,0.876475818287804
G21,0.0,0.0,0.0,0.0,1.1493277333495253,0.8305412366292679,0.0,0.0,0.0,0.0,0.4745375851128108,0.0,0.0,0.0,1.6087891835352495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5600180560070067,0.07228984331007854,0.0,0.0,0.12560888525455866,0.0,1.9279376300322257,0.2806174362212656,0.0,0.0,0.025516388812940615,0.0,0.0,0.0,0.0,0.0,0.45593714083614506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2003711841223734,0.0,0.0,0.0,0.0,0.0,0.11957597410636649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.080048893451871,0.0,1.1664842888752642,0.0,0.18165727911746565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5123329342436596,1.1775075633492291,1.8296514601517868,1.713819565364697,0.0
G22,0.11608419859778436,0.0,2.630207427055599,0.0,0.0,0.5924783603334843,1.4076350601671097,0.6888906324593109,0.0,0.0,0.0,0.0,0.13736002875785128,1.1002229287979695,0.0,0.8670299040529789,0.0,2.9871074730982223,0.0,0.0,0.0,0.0,0.07614843924843813,0.46656334477310507,0.1541310246978352,0.0,0.0,0.11009656307207119,0.48164612883019103,0.0,0.0,1.0381722054681528,0.03238188440818246,0.0,0.7236617392554986,1.6620618066804511,0.6692257947823731,0.0,0.0,0.0,2.2460440096106717,0.0,0.0,0.0,0.0,4.840516579837431,2.087574950710259,1.5070270359914681,1.4920113798462642,0.923119904805545,1.225597687464906,2.1149131059909805,1.7214325602737366,0.0,1.8354086336317879,1.531915357965936,2.9775766541688236,1.9469896080969273,0.0,1.4216153421898683,0.0,0.008041982552946865,0.0,0.0,0.6584803534803546,0.47088077923223187,1.0349219237755372,0.2703928714212193,0.5113682327177416,1.6621701224969814,0.19474228534951163,0.26738876116865073,0.9732537672841417,0.4905873987976566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005987832930783641,0.0,1.7201549923330677,0.0,0.0,0.0,0.0,0.12702317662248924,0.11737628533346804,0.0,0.0,0.0,0.0,0.004205603176257745,0.0,0.3333921904888982,0.0,0.0,0.0
